# Title: Install Community Members,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: This option loads Community members on the publish instance,,,,,,,,,,,,,,,,,,,,,,,,,
# The following lines are joining a few users to the site previously created,,,,,,,,,,,,,,,,,,,,,,,,,
SiteMembers,/content/sites/scoring/en/configuration.json,addMembers,weston.mccall@dodgit.com,addMembers,aaron.mcdonald@mailinator.com,addMembers,jason.werner@dodgit.com,addMembers,ryan.palmer@spambob.com,addMembers,josh.bradley@pookmail.com,addMembers,rebekah.larsen@trashymail.com,addMembers,andrew.schaeffer@trashymail.com,addMembers,donna.billups@pookmail.com,addMembers,boyd.larsen@dodgit.com,addMembers,emily.andrews@mailinator.com,addMembers,felicia.carter@trashymail.com,addMembers,ashley.thompson@spambob.com
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-02f456b153f4097b0a4c98bc@adobeid.com,password,password,use_email,on,fname,Olive,lname,Parker,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-20bb14a6468d065b992016b6@adobeid.com,password,password,use_email,on,fname,Charlotte,lname,Dombrowski,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5023430750d580320a490d4d@adobeid.com,password,password,use_email,on,fname,Luz,lname,Dombrowski,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-62952ce451b738ca0a490d45@adobeid.com,password,password,use_email,on,fname,Zachary,lname,Creative,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ad3a4e8a51f657260a490d4c@adobeid.com,password,password,use_email,on,fname,Josh,lname,Duncan,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-fd0a0a59541ab5460a4c98bc@adobeid.com,password,password,use_email,on,fname,Keith,lname,Werner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-2c5f26d64f7997340a490d4d@adobeid.com,password,password,use_email,on,fname,Aaron,lname,Dombrowski,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-429a138653c69a3f0a490d45@adobeid.com,password,password,use_email,on,fname,Matt,lname,Ebbing,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-0ad20cdb53e9ad580a490d4e@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Dombrowski,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-e9453637539ad78b0a490d44@adobeid.com,password,password,use_email,on,fname,Weston,lname,Saner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-166500c250207ee30a0550ba@adobeid.com,password,password,use_email,on,fname,Carl,lname,Ebbing,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-4ba05f0f49dc1a7f992015a8@adobeid.com,password,password,use_email,on,fname,Luz,lname,Duncan,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-9a830d805006cf220a490d44@adobeid.com,password,password,use_email,on,fname,Sean,lname,Werner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-a0aa19f0513f4ad10a490d4c@adobeid.com,password,password,use_email,on,fname,Charlotte,lname,Bradley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-b2df5fed4e8950a40a490d44@adobeid.com,password,password,use_email,on,fname,Sean,lname,McCall,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-a81f2cad5474e7ba0a4c98c6@adobeid.com,password,password,use_email,on,fname,Jason,lname,Johnson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-2e67f0cc5403fcce0a4c98a1@adobeid.com,password,password,use_email,on,fname,Aaron,lname,Pixley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-c58f1eaa50f845de0a490d4d@adobeid.com,password,password,use_email,on,fname,Alison,lname,Echavez,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-04fe0c3a53de4c840a490d4d@adobeid.com,password,password,use_email,on,fname,Luz,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-9113317853a966a60a490d4e@adobeid.com,password,password,use_email,on,fname,Ryan,lname,Monroe,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-a05f4f77520a64b50a490d4d@adobeid.com,password,password,use_email,on,fname,Aaron,lname,McDonald,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-de2450c750ee5f670a490d44@adobeid.com,password,password,use_email,on,fname,Scott,lname,Kamp,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-b272321a50f47d020a490d45@adobeid.com,password,password,use_email,on,fname,Willie,lname,Eastman,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-6a022ce451c4a8440a490d45@adobeid.com,password,password,use_email,on,fname,Boyd,lname,Saner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ed7527e253da0b990a490d4e@adobeid.com,password,password,use_email,on,fname,Leslie,lname,Werner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-6bbf9b5a54aa82380a4c98a7@adobeid.com,password,password,use_email,on,fname,Laura,lname,Pixley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-933f332e531f2aed0a490d45@adobeid.com,password,password,use_email,on,fname,Willard,lname,Richardson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-f6d06a5955559b4a7f000101@adobeid.com,password,password,use_email,on,fname,Ralph,lname,Parker,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-d810381753bcd9170a490d4b@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Johnson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-f2fe12255252f8e90a490d4d@adobeid.com,password,password,use_email,on,fname,Omar,lname,Billups,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-65a26fc64a6ad732992015c2@adobeid.com,password,password,use_email,on,fname,Aaron,lname,Jones,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-84eb59ad559abeeb7f000101@adobeid.com,password,password,use_email,on,fname,Ashley,lname,Capp,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-111976fb538c5fdb0a490d4c@adobeid.com,password,password,use_email,on,fname,Luz,lname,Saner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-057c00fa51c4863e0a0550b8@adobeid.com,password,password,use_email,on,fname,Sean,lname,Werner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-1c2c3bc752444af20a490d4d@adobeid.com,password,password,use_email,on,fname,Josh,lname,Pixley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-0bb2248d54112cad0a4c98c6@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Huggins,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-65017fbb5417d9fd0a4c98a4@adobeid.com,password,password,use_email,on,fname,Omar,lname,Jones,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-3c1d2fc0537a0aca0a490d44@adobeid.com,password,password,use_email,on,fname,Kelly,lname,McCall,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-292c3f7a5346ddaf0a490d44@adobeid.com,password,password,use_email,on,fname,Weston,lname,Werner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-e5d24f775204ebeb0a490d4d@adobeid.com,password,password,use_email,on,fname,Scott,lname,Capp,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-fe87714b4eca34440a490d45@adobeid.com,password,password,use_email,on,fname,Shantel,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-3b0d43625264f97b0a490d45@adobeid.com,password,password,use_email,on,fname,Yolanda,lname,Eastman,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-358559a24a09fd70992015a7@adobeid.com,password,password,use_email,on,fname,Marcy,lname,Monroe,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-7f0e54e8503dd36d0a490d45@adobeid.com,password,password,use_email,on,fname,Carlene,lname,Kamp,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-4d1a51ce48d003da992016b8@adobeid.com,password,password,use_email,on,fname,Carl,lname,Parker,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-179827ba52e9431c0a490d45@adobeid.com,password,password,use_email,on,fname,Scott,lname,Capp,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-301a13c0521c5a9d0a490d44@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Pixley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-e9ea22ce52870c120a490d4d@adobeid.com,password,password,use_email,on,fname,Leonard,lname,Larsen,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-fbab317e54337eeb0a4c98a5@adobeid.com,password,password,use_email,on,fname,Weston,lname,Huggins,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5ce2714b4ebd5ae40a490d45@adobeid.com,password,password,use_email,on,fname,Shantel,lname,McDonald,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-36f34d5a5425451d0a4c98a5@adobeid.com,password,password,use_email,on,fname,Weston,lname,Saner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-37d17f7751cd65870a490d4c@adobeid.com,password,password,use_email,on,fname,Scott,lname,Avery,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5b3d550d516190aa0a490d44@adobeid.com,password,password,use_email,on,fname,Jason,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-d03b3c97514a82b60a490d44@adobeid.com,password,password,use_email,on,fname,Zachary,lname,Bradley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-e3850a59540c27e10a4c98bc@adobeid.com,password,password,use_email,on,fname,Marcy,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-0d092d5d529f03f00a490d45@adobeid.com,password,password,use_email,on,fname,Leonard,lname,Eastman,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-229c4de153ee443a0a490d45@adobeid.com,password,password,use_email,on,fname,Weston,lname,McDonald,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
